"account_id","marital_status","sex","education","bad_flag","amount_6_bucket","pur_6_bucket","bank_6_bucket","entmnt_6_bucket","jewellery_6_bucket","medical_6_bucket","others_6_bucket","petrol_6_bucket","restaurant_6_bucket","supermarket_6_bucket","telecom_6_bucket","travel_6_bucket","utility_6_bucket","avg_pur_amt_6_bucket","max_pur_amt_6_bucket","min_pur_amt_6_bucket","avg_interval_pur_6_bucket","max_interval_pur_6_bucket","min_interval_pur_6_bucket","credit_limit_bucket","age_bucket","income_bucket"
"a_985157005635161","single","female","polytechnics","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","5","1","1"
"a_985157005903627","married","male","undergraduate","no","4","10","6","10","10","10","10","11","10","10","10","10","10","4","4","4","10","10","10","8","9","1"
"a_985157005933753","married","female","middle_school","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","10","7","4"
"a_985157005970167","single","male","undergraduate","yes","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","9","4","1"
"a_985157005986210","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","6","5","1"
"a_985157006081043","married","male","master","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","6","6","4"
"a_985157006266238","single","female","master","no","10","10","6","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","10","7","7","1"
"a_985157006479313","married","male","polytechnics","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","4","6","4"
"a_985157006495640","single","male","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","6","4","4"
"a_985157006654183","single","female","master","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","4","2","1"
"a_985157006691475","single","female","master","no","2","10","6","10","10","10","10","10","10","10","11","10","10","2","2","2","10","10","10","5","4","1"
"a_985157006740943","married","male","undergraduate","no","3","10","6","10","10","10","10","11","10","10","10","10","10","3","3","3","10","10","10","7","5","1"
"a_985157007131358","single","male","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","9","4","1"
"a_985157007134975","married","male","undergraduate","no","7","10","6","10","10","10","10","11","10","10","10","10","10","7","7","7","10","10","10","1","5","1"
"a_985157007439433","married","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","11","10","4","4","4","10","10","10","3","9","4"
"a_985157007561504","single","female","master","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","1","3","1"
"a_985157007567264","single","male","master","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","8","2","1"
"a_985157007601104","married","male","undergraduate","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","3","2","4"
"a_985157007643178","single","male","undergraduate","no","8","10","6","10","10","10","10","11","10","10","10","10","10","8","8","8","10","10","10","9","6","4"
"a_985157007676246","married","male","polytechnics","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","7","9","4"
"a_985157007831560","married","male","undergraduate","no","5","10","6","10","10","11","10","10","10","10","10","10","10","5","5","5","10","10","10","10","9","1"
"a_985157008010121","married","male","master","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","4","9","4"
"a_985157008532715","married","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","4","7","4"
"a_985157008633609","married","male","undergraduate","no","10","10","6","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","10","1","6","1"
"a_985157008958971","single","female","undergraduate","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","2","6","4"
"a_985157009347603","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","2","5","1"
"a_985157009400958","married","male","middle_school","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","8","10","4"
"a_985157009420496","married","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","9","9","4"
"a_985157009499189","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","7","10","4"
"a_985157009685747","married","male","polytechnics","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","4","10","4"
"a_985157009743905","single","male","undergraduate","yes","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","7","1","1"
"a_985157009953733","married","female","middle_school","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","9","10","4"
"a_985157010071817","single","male","master","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","6","4","4"
"a_985157010711640","married","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","10","10","1"
"a_985157010759282","married","male","undergraduate","no","6","10","6","10","10","10","10","11","10","10","10","10","10","6","6","6","10","10","10","3","8","1"
"a_985157010822847","married","male","master","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","6","6","4"
"a_985157010995059","single","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","7","3","4"
"a_985157011378334","single","female","master","no","7","10","6","10","10","10","10","11","10","10","10","10","10","7","7","7","10","10","10","5","2","4"
"a_985157011483485","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","1","10","4"
"a_985157011575841","married","female","polytechnics","no","7","10","6","10","10","10","10","10","10","10","10","10","11","7","7","7","10","10","10","3","6","1"
"a_985157011581336","single","female","undergraduate","no","8","10","6","11","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","5","1","4"
"a_985157011743303","married","male","master","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","1","5","4"
"a_985157011783196","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","7","4","4"
"a_985157012033471","single","male","undergraduate","yes","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","4","3","4"
"a_985157012073644","single","male","master","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","6","7","4"
"a_985157012122783","married","male","undergraduate","no","6","10","6","11","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","8","8","1"
"a_985157012185470","married","male","high_school","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","9","6","4"
"a_985157012190808","single","male","polytechnics","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","7","2","1"
"a_985157012236659","single","female","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","4","4","4"
"a_985157012272697","married","male","master","no","2","10","6","10","10","10","10","10","10","10","10","11","10","2","2","2","10","10","10","10","8","1"
"a_985157012337061","single","male","undergraduate","no","2","10","6","10","10","10","10","10","11","10","10","10","10","2","2","2","10","10","10","4","5","1"
"a_985157012397861","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","4","5","4"
"a_985157012499960","single","female","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","10","4","1"
"a_985157012541543","married","female","master","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","7","10","1"
"a_985157012577064","single","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","2","4","1"
"a_985157012580757","married","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","7","8","4"
"a_985157012639842","married","male","master","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","6","7","1"
"a_985157012784649","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","8","4","1"
"a_985157013101256","married","male","high_school","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","2","5","1"
"a_985157013280792","married","male","undergraduate","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","10","9","4"
"a_985157013357007","single","male","undergraduate","yes","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","3","5","1"
"a_985157013618417","single","male","undergraduate","yes","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","4","1","1"
"a_985157013628237","single","female","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","9","1","1"
"a_985157013667756","married","female","middle_school","no","3","10","6","10","10","10","10","11","10","10","10","10","10","3","3","3","10","10","10","10","6","4"
"a_985157013835540","married","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","6","9","4"
"a_985157013952837","married","female","polytechnics","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","5","4","1"
"a_985157014079657","single","male","undergraduate","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","6","1","4"
"a_985157014282822","married","male","undergraduate","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","7","4","4"
"a_985157014293086","married","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","8","10","1"
"a_985157014465081","married","female","master","no","8","10","6","10","10","10","10","11","10","10","10","10","10","8","8","8","10","10","10","8","9","1"
"a_985157014513794","single","male","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","7","8","4"
"a_985157014517812","married","male","master","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","10","8","1"
"a_985157014675727","married","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","6","7","1"
